,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
0,web browser,0.04961128759866288,0.16339160493365698,0,0,0,0,0,1,LDA,0,1,0
1,world wide web,0.0319117454304379,0.10584632272403456,0,0,0,0,0,1,LDA,0,1,0
2,world wide web consortium,0.028691416496200214,0.10045236242322396,0,0,0,0,0,1,LDA,0,1,0
3,javascript,0.026698544881985253,0.09341714602394306,0,0,0,0,0,1,LDA,0,1,0
4,html,0.023915353218617662,0.08379746703224965,0,0,0,0,0,1,LDA,0,1,0
5,web page,0.022461324376546788,0.07868323516646387,0,0,0,0,0,1,LDA,0,1,0
6,microsoft windows,0.0200457082530638,0.07029379322475335,0,0,0,0,0,1,LDA,0,1,0
7,web server,0.019562605823045146,0.06844541414178183,0,0,0,0,0,1,LDA,0,1,0
8,web application,0.019478514588255526,0.0681814009724789,0,0,0,0,0,1,LDA,0,1,0
9,linux,0.019004003838702908,0.06663912611542001,0,0,0,0,0,1,LDA,0,1,0
10,social media,0.024813855745756355,0.12888501264790703,1,0,0,0,0,1,LDA,0,1,0
11,crowdsourcing,0.015020720993696559,0.08930354934617307,1,0,0,0,0,1,LDA,0,1,0
12,the new york times,0.014474230846626222,0.0775290295949317,1,0,0,0,0,1,LDA,0,1,0
13,blog,0.011518460089365195,0.06584298913855281,1,0,0,0,0,1,LDA,0,1,0
14,internet archive,0.011104933858599626,0.06597285696722845,1,0,0,0,0,1,LDA,0,1,0
15,massachusetts institute of technology,0.010924160722688406,0.06494803588812587,1,0,0,0,0,1,LDA,0,1,0
16,portmanteau,0.010388962721752848,0.06159896589757794,1,0,0,0,0,1,LDA,0,1,0
17,cyberspace,0.009801142963129915,0.058185305511106795,1,0,0,0,0,1,LDA,0,1,0
18,smartphone,0.009799404531002405,0.05737262175366179,1,0,0,0,0,1,LDA,0,1,0
19,computer science,0.00948423819547621,0.05639153886721912,1,0,0,0,0,1,LDA,0,1,0
20,youtube,0.028460310385670783,0.1029367301438253,2,0,0,0,0,1,LDA,0,1,0
21,united states,0.01970560210121593,0.06976623247421865,2,0,0,0,0,1,LDA,0,1,0
22,e-commerce,0.01773059600952274,0.06561769653303959,2,0,0,0,0,1,LDA,0,1,0
23,ebay,0.014924552722800178,0.05451297817953839,2,0,0,0,0,1,LDA,0,1,0
24,san francisco,0.0131715915350418,0.048713103250118794,2,0,0,0,0,1,LDA,0,1,0
25,ios,0.013114778219688534,0.04853310202272321,2,0,0,0,0,1,LDA,0,1,0
26,netflix,0.012977871932869721,0.04740258972133773,2,0,0,0,0,1,LDA,0,1,0
27,london,0.012640584429544377,0.04678958485919604,2,0,0,0,0,1,LDA,0,1,0
28,streaming media,0.012632538826713197,0.04583931282627233,2,0,0,0,0,1,LDA,0,1,0
29,android,0.01261261935654289,0.046527978558873605,2,0,0,0,0,1,LDA,0,1,0
30,facebook,0.024810338307014575,0.0913375011840485,3,0,0,0,0,1,LDA,0,1,0
31,twitter,0.024664050378220864,0.09327710063004181,3,0,0,0,0,1,LDA,0,1,0
32,website,0.02153889129683693,0.07790438364792,3,0,0,0,0,1,LDA,0,1,0
33,the guardian,0.019849022282340107,0.07884217717218714,3,0,0,0,0,1,LDA,0,1,0
34,malware,0.017403732198451472,0.06914952360872664,3,0,0,0,0,1,LDA,0,1,0
35,internet censorship,0.016934258010055638,0.06669087388041636,3,0,0,0,0,1,LDA,0,1,0
36,national security agency,0.013422714440920172,0.05270205643232903,3,0,0,0,0,1,LDA,0,1,0
37,reporters without borders,0.013126476434401846,0.05101851851851852,3,0,0,0,0,1,LDA,0,1,0
38,tor,0.0127976624764546,0.05072263647242935,3,0,0,0,0,1,LDA,0,1,0
39,electronic frontier foundation,0.012439938880208503,0.0490562678062678,3,0,0,0,0,1,LDA,0,1,0
40,wikimedia foundation,0.055105243108270745,0.9829369722103167,4,0,0,0,0,1,LDA,0,1,0
41,wikipedia,0.031703233847168354,0.45659250991434347,4,0,0,0,0,1,LDA,0,1,0
42,jimmy wales,0.02748024166316857,0.5811623246492986,4,0,0,0,0,1,LDA,0,1,0
43,english wikipedia,0.026890146294148612,0.5481885757330263,4,0,0,0,0,1,LDA,0,1,0
44,wikipedia community,0.02251938929295779,0.49468537074148294,4,0,0,0,0,1,LDA,0,1,0
45,wiki,0.022081650082656158,0.30075715633601835,4,0,0,0,0,1,LDA,0,1,0
46,russian interference in the 2016 united states elections,0.021984193330534856,0.46492985971943884,4,0,0,0,0,1,LDA,0,1,0
47,mediawiki,0.021295414745658464,0.4264529058116232,4,0,0,0,0,1,LDA,0,1,0
48,trademark,0.020894278639217653,0.4041547146580743,4,0,0,0,0,1,LDA,0,1,0
49,spanish language,0.020894278639217653,0.4041547146580743,4,0,0,0,0,1,LDA,0,1,0
50,internet,0.0760226991372309,0.24131947834577028,5,0,0,0,0,1,LDA,0,1,0
51,top-level domain,0.07461621777355754,0.33501612160294797,5,0,0,0,0,1,LDA,0,1,0
52,cctld,0.05744235622236234,0.2790927990927991,5,0,0,0,0,1,LDA,0,1,0
53,country code,0.055235679900439864,0.26924222179805307,5,0,0,0,0,1,LDA,0,1,0
54,icann,0.04160364711500081,0.20114732724902218,5,0,0,0,0,1,LDA,0,1,0
55,internet service provider,0.04093982711719274,0.191717550741941,5,0,0,0,0,1,LDA,0,1,0
56,country code top-level domain,0.03646183232608986,0.18459775181838223,5,0,0,0,0,1,LDA,0,1,0
57,internet exchange point,0.031788837555515495,0.16194718714121698,5,0,0,0,0,1,LDA,0,1,0
58,domain name system,0.029442930267878063,0.14374832150393246,5,0,0,0,0,1,LDA,0,1,0
59,internet assigned numbers authority,0.022213150080379954,0.11336918400748189,5,0,0,0,0,1,LDA,0,1,0
60,google,0.04458069269406121,0.22197743195986813,6,0,0,0,0,1,LDA,0,1,0
61,web search engine,0.03846338116520833,0.26611139973768333,6,0,0,0,0,1,LDA,0,1,0
62,search engine,0.03751030523987615,0.23294918661592642,6,0,0,0,0,1,LDA,0,1,0
63,online advertising,0.03704936955285263,0.2501347303350457,6,0,0,0,0,1,LDA,0,1,0
64,yahoo!,0.035260104580510945,0.23657844513463247,6,0,0,0,0,1,LDA,0,1,0
65,new york city,0.025536033532348054,0.15906526933142903,6,0,0,0,0,1,LDA,0,1,0
66,microsoft,0.02478269010540146,0.14239979841770822,6,0,0,0,0,1,LDA,0,1,0
67,search engine optimization,0.024376065573443035,0.16763449746933354,6,0,0,0,0,1,LDA,0,1,0
68,web portal,0.023040416022946583,0.16481283512230557,6,0,0,0,0,1,LDA,0,1,0
69,techcrunch,0.02031098493571489,0.1417737052344811,6,0,0,0,0,1,LDA,0,1,0
70,wiki,0.01074999355243456,0.0624034300044493,1,0,0,0,0,1,LDA,0,1,0
71,peer-to-peer,0.01241141720666592,0.04593238757312771,2,0,0,0,0,1,LDA,0,1,0
72,silicon valley,0.02070782567074113,0.39385777925277304,4,0,0,0,0,1,LDA,0,1,0
