article_id,country
0,5
1,2
2,6
3,6
4,1
5,6
6,6
7,5
8,2
9,6
10,1
11,3
12,5
13,0
14,6
15,5
16,1
17,2
18,4
19,6
20,5
21,5
22,0
23,0
24,0
25,2
26,0
27,6
28,1
29,0
30,5
31,3
32,5
33,6
34,0
35,5
36,0
37,6
38,0
39,6
40,0
41,1
42,0
43,5
44,5
45,0
46,1
47,0
48,6
49,1
50,6
51,2
52,1
53,3
54,0
55,4
56,4
57,0
58,1
59,1
60,0
61,6
62,6
63,1
64,1
65,2
66,4
67,4
68,1
69,1
70,6
71,1
72,0
73,0
74,4
75,4
76,4
77,1
78,1
79,2
80,0
81,1
82,2
83,2
84,2
85,3
86,2
87,1
88,6
89,4
90,6
91,1
92,1
93,1
94,0
95,5
96,1
97,1
98,5
99,4
100,4
101,4
102,4
103,0
104,0
105,0
106,0
107,0
108,0
109,2
110,6
111,3
112,3
113,5
114,1
115,2
116,4
117,5
118,6
119,3
120,0
121,0
122,1
123,1
124,3
125,5
126,5
127,1
128,2
129,3
130,3
131,6
132,5
133,1
134,1
135,6
136,1
137,6
138,3
139,6
140,4
141,5
142,4
143,0
144,5
145,1
146,1
147,1
148,6
149,6
150,4
151,5
152,0
153,3
154,2
155,0
156,3
157,0
158,1
159,1
160,2
161,4
162,1
163,0
164,5
165,5
166,4
167,6
168,0
169,3
170,5
171,3
172,0
173,6
174,2
175,2
176,4
177,2
178,6
179,1
180,6
181,3
182,4
183,4
184,1
185,0
186,1
187,0
188,6
189,0
190,0
191,1
192,5
193,0
194,2
195,2
196,0
197,2
198,0
199,0
200,1
201,1
202,5
203,0
204,0
205,1
206,2
207,0
208,5
209,1
210,2
211,4
212,1
213,1
214,4
215,5
216,5
217,6
218,1
219,5
220,5
221,5
222,0
223,6
224,4
225,4
226,1
227,1
228,5
229,4
230,5
231,5
232,4
233,5
234,5
235,2
236,4
237,1
238,5
239,0
240,0
241,4
242,5
243,0
244,0
245,0
246,6
247,2
248,0
249,5
250,6
251,0
252,2
253,2
254,6
255,6
256,1
257,6
258,2
259,2
260,1
261,0
262,1
263,1
264,1
265,5
266,4
267,0
268,3
269,0
270,4
271,0
272,6
273,6
274,1
275,2
276,3
277,1
278,0
279,0
280,3
281,2
282,5
283,5
284,6
285,6
286,5
287,6
288,5
289,5
290,0
291,4
292,5
293,5
294,3
295,4
296,0
297,1
298,4
299,3
300,4
301,4
302,0
303,0
304,0
305,5
306,4
307,4
308,0
309,1
310,1
311,2
312,6
313,1
314,1
315,0
316,0
317,6
318,4
319,1
320,0
321,4
322,4
323,5
324,5
325,2
326,2
327,0
328,4
329,6
330,6
331,2
332,0
333,5
334,1
335,3
336,1
337,1
338,3
339,3
340,0
341,1
342,3
343,3
344,0
345,0
346,1
347,1
348,1
349,0
350,0
351,0
352,0
353,4
354,0
355,1
356,3
357,4
358,4
359,5
360,6
361,0
362,5
363,6
364,0
365,0
366,5
367,3
368,6
369,0
370,0
371,6
372,0
373,6
374,0
375,2
376,5
377,1
378,2
379,2
380,0
381,6
382,6
383,6
384,3
385,2
386,1
387,0
388,6
389,6
390,4
391,6
392,1
393,1
394,1
395,1
396,4
397,0
398,1
399,0
400,1
401,5
402,6
403,4
404,5
405,6
406,0
407,1
408,1
409,1
410,1
411,1
412,5
413,1
414,4
415,4
416,5
417,6
418,5
419,3
420,5
421,0
422,2
423,0
424,6
425,0
426,2
427,6
428,6
429,5
430,0
431,3
432,0
433,5
434,4
435,6
436,6
437,3
438,6
439,5
440,2
441,3
442,4
443,5
444,6
445,0
446,3
447,0
448,0
449,2
450,2
451,2
452,0
453,0
454,1
455,1
456,4
457,4
458,1
459,0
460,0
461,3
462,0
463,3
464,3
465,3
466,3
467,2
468,2
469,6
470,1
471,1
472,3
473,2
474,0
475,0
476,4
477,5
478,6
479,6
480,1
481,0
482,5
483,0
484,6
485,6
486,0
487,1
488,1
489,0
490,6
491,4
492,0
493,1
494,0
495,5
496,2
497,1
498,6
499,0
500,6
501,2
502,1
503,3
504,0
505,1
506,1
507,0
508,0
509,3
510,3
511,5
512,2
513,0
